settlement_date,settlement_period,fuel_type,generation_mw,start_time,publish_time,gas_day,ingested_at,updated_at
2026-07-06,39,INTVKL,1420,2026-07-06T18:00:00Z,2026-07-06T18:30:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,39,NPSHYD,458,2026-07-06T18:00:00Z,2026-07-06T18:30:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,39,NUCLEAR,3002,2026-07-06T18:00:00Z,2026-07-06T18:30:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,39,OCGT,8,2026-07-06T18:00:00Z,2026-07-06T18:30:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,39,OIL,0,2026-07-06T18:00:00Z,2026-07-06T18:30:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,39,OTHER,1610,2026-07-06T18:00:00Z,2026-07-06T18:30:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,39,PS,78,2026-07-06T18:00:00Z,2026-07-06T18:30:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,39,WIND,9609,2026-07-06T18:00:00Z,2026-07-06T18:30:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,38,BIOMASS,2023,2026-07-06T17:30:00Z,2026-07-06T18:00:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,38,CCGT,6596,2026-07-06T17:30:00Z,2026-07-06T18:00:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,38,COAL,0,2026-07-06T17:30:00Z,2026-07-06T18:00:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,38,INTELEC,776,2026-07-06T17:30:00Z,2026-07-06T18:00:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,38,INTEW,-532,2026-07-06T17:30:00Z,2026-07-06T18:00:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,38,INTFR,1324,2026-07-06T17:30:00Z,2026-07-06T18:00:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,38,INTGRNL,0,2026-07-06T17:30:00Z,2026-07-06T18:00:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,38,INTIFA2,946,2026-07-06T17:30:00Z,2026-07-06T18:00:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,38,INTIRL,-454,2026-07-06T17:30:00Z,2026-07-06T18:00:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,38,INTNED,1044,2026-07-06T17:30:00Z,2026-07-06T18:00:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,38,INTNEM,-390,2026-07-06T17:30:00Z,2026-07-06T18:00:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,38,INTNSL,1398,2026-07-06T17:30:00Z,2026-07-06T18:00:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,38,INTVKL,1404,2026-07-06T17:30:00Z,2026-07-06T18:00:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,38,NPSHYD,425,2026-07-06T17:30:00Z,2026-07-06T18:00:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,38,NUCLEAR,2997,2026-07-06T17:30:00Z,2026-07-06T18:00:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,38,OCGT,8,2026-07-06T17:30:00Z,2026-07-06T18:00:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,38,OIL,0,2026-07-06T17:30:00Z,2026-07-06T18:00:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,38,OTHER,945,2026-07-06T17:30:00Z,2026-07-06T18:00:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,38,PS,-10,2026-07-06T17:30:00Z,2026-07-06T18:00:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,38,WIND,9950,2026-07-06T17:30:00Z,2026-07-06T18:00:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,37,BIOMASS,2014,2026-07-06T17:00:00Z,2026-07-06T17:30:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,37,CCGT,5685,2026-07-06T17:00:00Z,2026-07-06T17:30:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,37,COAL,0,2026-07-06T17:00:00Z,2026-07-06T17:30:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,37,INTELEC,790,2026-07-06T17:00:00Z,2026-07-06T17:30:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,37,INTEW,-532,2026-07-06T17:00:00Z,2026-07-06T17:30:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,37,INTFR,1364,2026-07-06T17:00:00Z,2026-07-06T17:30:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,37,INTGRNL,0,2026-07-06T17:00:00Z,2026-07-06T17:30:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,37,INTIFA2,954,2026-07-06T17:00:00Z,2026-07-06T17:30:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,37,INTIRL,-454,2026-07-06T17:00:00Z,2026-07-06T17:30:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,37,INTNED,1044,2026-07-06T17:00:00Z,2026-07-06T17:30:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,37,INTNEM,-374,2026-07-06T17:00:00Z,2026-07-06T17:30:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,37,INTNSL,1364,2026-07-06T17:00:00Z,2026-07-06T17:30:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,37,INTVKL,1396,2026-07-06T17:00:00Z,2026-07-06T17:30:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,37,NPSHYD,407,2026-07-06T17:00:00Z,2026-07-06T17:30:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,37,NUCLEAR,3002,2026-07-06T17:00:00Z,2026-07-06T17:30:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,37,OCGT,8,2026-07-06T17:00:00Z,2026-07-06T17:30:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,37,OIL,0,2026-07-06T17:00:00Z,2026-07-06T17:30:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,37,OTHER,987,2026-07-06T17:00:00Z,2026-07-06T17:30:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,37,PS,-126,2026-07-06T17:00:00Z,2026-07-06T17:30:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,37,WIND,10571,2026-07-06T17:00:00Z,2026-07-06T17:30:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,36,BIOMASS,1740,2026-07-06T16:30:00Z,2026-07-06T17:00:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,36,CCGT,4251,2026-07-06T16:30:00Z,2026-07-06T17:00:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,36,COAL,0,2026-07-06T16:30:00Z,2026-07-06T17:00:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,36,INTELEC,982,2026-07-06T16:30:00Z,2026-07-06T17:00:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,36,INTEW,-528,2026-07-06T16:30:00Z,2026-07-06T17:00:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,36,INTFR,1990,2026-07-06T16:30:00Z,2026-07-06T17:00:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,36,INTGRNL,0,2026-07-06T16:30:00Z,2026-07-06T17:00:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,36,INTIFA2,982,2026-07-06T16:30:00Z,2026-07-06T17:00:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,36,INTIRL,-454,2026-07-06T16:30:00Z,2026-07-06T17:00:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,36,INTNED,946,2026-07-06T16:30:00Z,2026-07-06T17:00:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,36,INTNEM,112,2026-07-06T16:30:00Z,2026-07-06T17:00:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
2026-07-06,36,INTNSL,1042,2026-07-06T16:30:00Z,2026-07-06T17:00:00Z,2026-07-06,2026-07-07T13:27:28.684449+00:00,2026-07-07T13:34:26.011025+00:00
